epoch,batch,condition,direction,anchor_writer,impostor_writer,positive_similarity,hard_negative_similarity,teacher_margin,confirmed
1,8,cross_same_same,left_to_right,201,147,0.5559098720550537,0.15880049765110016,0.39710938930511475,True
1,8,cross_same_same,right_to_left,201,220,0.5559098720550537,0.1390370875597,0.4168727993965149,True
1,8,cross_same_same,left_to_right,125,22,0.4723057746887207,0.07603482902050018,0.3962709307670593,True
1,8,cross_same_same,right_to_left,125,22,0.4723057746887207,0.10699141025543213,0.3653143644332886,True
1,8,cross_same_same,left_to_right,22,38,0.36634087562561035,0.15415850281715393,0.21218237280845642,True
1,8,cross_same_same,right_to_left,22,147,0.36634087562561035,0.07681279629468918,0.2895280718803406,True
1,9,cross_variable_variable,left_to_right,191,225,0.5145704746246338,0.14508509635925293,0.36948537826538086,True
1,9,cross_variable_variable,right_to_left,191,225,0.5145704746246338,0.2092382162809372,0.3053322434425354,True
1,9,cross_variable_variable,left_to_right,140,142,0.7046695947647095,0.09394785761833191,0.6107217073440552,True
1,9,cross_variable_variable,right_to_left,140,142,0.7046695947647095,0.08897050470113754,0.6156991124153137,True
1,9,cross_variable_variable,left_to_right,46,264,0.5354938507080078,0.08992457389831543,0.4455692768096924,True
1,9,cross_variable_variable,right_to_left,46,225,0.5354938507080078,0.15832053124904633,0.3771733045578003,True
1,9,cross_variable_variable,left_to_right,198,191,0.5469624400138855,0.026094093918800354,0.5208683609962463,True
1,9,cross_variable_variable,right_to_left,198,140,0.5469624400138855,0.06945487856864929,0.4775075614452362,True
1,9,cross_variable_variable,left_to_right,232,264,0.40722978115081787,0.02958737127482891,0.377642422914505,True
1,9,cross_variable_variable,right_to_left,232,191,0.40722978115081787,0.07711196690797806,0.3301178216934204,True
1,9,cross_variable_variable,left_to_right,264,225,0.47138234972953796,0.11180569231510162,0.35957664251327515,True
1,9,cross_variable_variable,right_to_left,264,225,0.47138234972953796,0.10590105503797531,0.36548128724098206,True
1,9,cross_variable_variable,left_to_right,142,140,0.5698522925376892,0.08897050470113754,0.48088178038597107,True
1,9,cross_variable_variable,right_to_left,142,140,0.5698522925376892,0.09394785761833191,0.4759044349193573,True
1,9,cross_variable_variable,left_to_right,225,191,0.5246853232383728,0.2092382162809372,0.3154470920562744,True
1,9,cross_variable_variable,right_to_left,225,191,0.5246853232383728,0.14508509635925293,0.3796002268791199,True
1,9,cross_variable_same,left_to_right,191,225,0.47279947996139526,0.1688065230846405,0.30399295687675476,True
1,9,cross_variable_same,right_to_left,191,225,0.47279947996139526,0.12643566727638245,0.3463638126850128,True
1,9,cross_variable_same,left_to_right,140,142,0.6756877899169922,0.18082940578460693,0.49485838413238525,True
1,9,cross_variable_same,right_to_left,140,142,0.6756877899169922,0.07978835701942444,0.5958994626998901,True
1,9,cross_variable_same,left_to_right,46,225,0.4545590877532959,0.09977380931377411,0.3547852635383606,True
1,9,cross_variable_same,right_to_left,46,225,0.4545590877532959,0.14331494271755219,0.3112441301345825,True
1,9,cross_variable_same,left_to_right,198,225,0.5468831062316895,0.08705881983041763,0.4598242938518524,True
1,9,cross_variable_same,right_to_left,198,140,0.5468831062316895,0.07240865379571915,0.4744744598865509,True
1,9,cross_variable_same,left_to_right,232,142,0.43486523628234863,0.10651874542236328,0.32834649085998535,True
1,9,cross_variable_same,right_to_left,232,140,0.43486523628234863,0.06116439402103424,0.3737008571624756,True
1,9,cross_variable_same,left_to_right,264,225,0.44351139664649963,0.16091689467430115,0.2825945019721985,True
1,9,cross_variable_same,right_to_left,264,225,0.44351139664649963,0.13074642419815063,0.312764972448349,True
1,9,cross_variable_same,left_to_right,142,140,0.49835485219955444,0.07978835701942444,0.41856649518013,True
1,9,cross_variable_same,right_to_left,142,140,0.49835485219955444,0.18082940578460693,0.3175254464149475,True
1,9,cross_variable_same,left_to_right,225,46,0.5195235013961792,0.14331494271755219,0.3762085437774658,True
1,9,cross_variable_same,right_to_left,225,191,0.5195235013961792,0.1688065230846405,0.3507169783115387,True
1,9,cross_same_variable,left_to_right,191,264,0.5297884345054626,0.21193882822990417,0.31784960627555847,True
1,9,cross_same_variable,right_to_left,191,264,0.5297884345054626,0.21111595630645752,0.3186724781990051,True
1,9,cross_same_variable,left_to_right,140,142,0.691784143447876,0.15414005517959595,0.53764408826828,True
1,9,cross_same_variable,right_to_left,140,142,0.691784143447876,0.11962546408176422,0.572158694267273,True
1,9,cross_same_variable,left_to_right,46,191,0.5948711037635803,0.15765820443630219,0.43721288442611694,True
1,9,cross_same_variable,right_to_left,46,225,0.5948711037635803,0.16959220170974731,0.425278902053833,True
1,9,cross_same_variable,left_to_right,198,140,0.5685182809829712,0.09091052412986755,0.47760775685310364,True
1,9,cross_same_variable,right_to_left,198,142,0.5685182809829712,0.10455243289470673,0.46396583318710327,True
1,9,cross_same_variable,left_to_right,232,264,0.5033947825431824,0.1724708378314972,0.3309239447116852,True
1,9,cross_same_variable,right_to_left,232,264,0.5033947825431824,0.12456963956356049,0.3788251280784607,True
1,9,cross_same_variable,left_to_right,264,191,0.4457889199256897,0.21111595630645752,0.23467296361923218,True
1,9,cross_same_variable,right_to_left,264,191,0.4457889199256897,0.21193882822990417,0.23385009169578552,True
1,9,cross_same_variable,left_to_right,142,140,0.5121757984161377,0.11962546408176422,0.39255034923553467,True
1,9,cross_same_variable,right_to_left,142,140,0.5121757984161377,0.15414005517959595,0.35803574323654175,True
1,9,cross_same_variable,left_to_right,225,191,0.5081723928451538,0.2092127501964569,0.2989596426486969,True
1,9,cross_same_variable,right_to_left,225,191,0.5081723928451538,0.1609448343515396,0.3472275733947754,True
1,9,cross_same_same,left_to_right,191,225,0.5607591867446899,0.27564698457717896,0.285112202167511,True
1,9,cross_same_same,right_to_left,191,225,0.5607591867446899,0.13182732462882996,0.42893186211586,True
1,9,cross_same_same,left_to_right,140,142,0.7403408288955688,0.1490325927734375,0.5913082361221313,True
1,9,cross_same_same,right_to_left,140,198,0.7403408288955688,0.1398812234401703,0.6004595756530762,True
1,9,cross_same_same,left_to_right,46,198,0.5341341495513916,0.09281319379806519,0.4413209557533264,True
1,9,cross_same_same,right_to_left,46,225,0.5341341495513916,0.16151365637779236,0.37262049317359924,True
1,9,cross_same_same,left_to_right,198,140,0.5334166288375854,0.1398812234401703,0.39353540539741516,True
1,9,cross_same_same,right_to_left,198,142,0.5334166288375854,0.1884204000234604,0.34499621391296387,True
1,9,cross_same_same,left_to_right,232,264,0.5390470027923584,0.16850349307060242,0.370543509721756,True
1,9,cross_same_same,right_to_left,232,264,0.5390470027923584,0.10929624736309052,0.4297507405281067,True
1,9,cross_same_same,left_to_right,264,225,0.4951643943786621,0.22470669448375702,0.2704576849937439,True
1,9,cross_same_same,right_to_left,264,232,0.4951643943786621,0.16850349307060242,0.3266609013080597,True
1,9,cross_same_same,left_to_right,142,198,0.45180219411849976,0.1884204000234604,0.2633817791938782,True
1,9,cross_same_same,right_to_left,142,140,0.45180219411849976,0.1490325927734375,0.30276960134506226,True
1,9,cross_same_same,left_to_right,225,46,0.5169200897216797,0.16151365637779236,0.35540643334388733,True
1,9,cross_same_same,right_to_left,225,191,0.5169200897216797,0.27564698457717896,0.24127310514450073,True
1,10,cross_variable_variable,left_to_right,59,208,0.3829185962677002,0.16604839265346527,0.21687020361423492,True
1,10,cross_variable_variable,right_to_left,59,62,0.3829185962677002,0.07821193337440491,0.3047066628932953,True
1,10,cross_variable_variable,left_to_right,70,153,0.7799909114837646,0.08410027623176575,0.6958906650543213,True
1,10,cross_variable_variable,right_to_left,70,31,0.7799909114837646,0.15210449695587158,0.6278864145278931,True
1,10,cross_variable_variable,left_to_right,208,153,0.8267963528633118,0.06842599809169769,0.7583703398704529,True
1,10,cross_variable_variable,right_to_left,208,59,0.8267963528633118,0.16604839265346527,0.6607479453086853,True
1,10,cross_variable_variable,left_to_right,62,26,0.23998942971229553,0.19797676801681519,0.04201266169548035,True
1,10,cross_variable_variable,right_to_left,62,59,0.23998942971229553,0.08666636794805527,0.15332305431365967,True
1,10,cross_variable_variable,left_to_right,26,96,0.530738353729248,0.21324168145656586,0.317496657371521,True
1,10,cross_variable_variable,right_to_left,26,62,0.530738353729248,0.19797676801681519,0.33276158571243286,True
1,10,cross_variable_variable,left_to_right,96,26,0.7546910047531128,0.19742853939533234,0.5572624802589417,True
1,10,cross_variable_variable,right_to_left,96,26,0.7546910047531128,0.21324168145656586,0.5414493083953857,True
1,10,cross_variable_variable,left_to_right,153,96,0.43471717834472656,0.12607437372207642,0.30864280462265015,True
1,10,cross_variable_variable,right_to_left,153,59,0.43471717834472656,0.11348133534193039,0.3212358355522156,True
1,10,cross_variable_variable,left_to_right,31,70,0.4263083338737488,0.15210449695587158,0.2742038369178772,True
1,10,cross_variable_variable,right_to_left,31,70,0.4263083338737488,0.07427944988012314,0.35202887654304504,True
1,10,cross_variable_same,left_to_right,59,208,0.3714495897293091,0.16105924546718597,0.2103903442621231,True
1,10,cross_variable_same,right_to_left,59,70,0.3714495897293091,0.06686072796583176,0.30458885431289673,True
1,10,cross_variable_same,left_to_right,70,153,0.5764280557632446,0.1241387277841568,0.452289342880249,True
1,10,cross_variable_same,right_to_left,70,31,0.5764280557632446,0.17888090014457703,0.3975471556186676,True
1,10,cross_variable_same,left_to_right,208,153,0.745888888835907,0.1597747504711151,0.5861141681671143,True
1,10,cross_variable_same,right_to_left,208,59,0.745888888835907,0.16105924546718597,0.5848296284675598,True
1,10,cross_variable_same,left_to_right,62,26,0.17552053928375244,0.09694477915763855,0.07857576012611389,True
1,10,cross_variable_same,right_to_left,62,26,0.17552053928375244,0.14490285515785217,0.03061768412590027,True
1,10,cross_variable_same,left_to_right,26,96,0.5857130289077759,0.17671000957489014,0.40900301933288574,True
1,10,cross_variable_same,right_to_left,26,96,0.5857130289077759,0.15448467433452606,0.4312283396720886,True
1,10,cross_variable_same,left_to_right,96,26,0.7460968494415283,0.15448467433452606,0.5916121602058411,True
1,10,cross_variable_same,right_to_left,96,26,0.7460968494415283,0.17671000957489014,0.5693868398666382,True
1,10,cross_variable_same,left_to_right,153,70,0.4400225281715393,0.13759198784828186,0.30243054032325745,True
1,10,cross_variable_same,right_to_left,153,208,0.4400225281715393,0.1597747504711151,0.2802477777004242,True
1,10,cross_variable_same,left_to_right,31,70,0.3674221634864807,0.17888090014457703,0.1885412633419037,True
1,10,cross_variable_same,right_to_left,31,70,0.3674221634864807,0.0874643549323082,0.2799578011035919,True
1,10,cross_same_variable,left_to_right,59,31,0.3924243450164795,0.05758458748459816,0.33483976125717163,True
1,10,cross_same_variable,right_to_left,59,31,0.3924243450164795,0.04201929271221161,0.3504050374031067,True
1,10,cross_same_variable,left_to_right,70,153,0.8489657640457153,0.10119225084781647,0.7477735280990601,True
1,10,cross_same_variable,right_to_left,70,31,0.8489657640457153,0.1550450474023819,0.6939207315444946,True
1,10,cross_same_variable,left_to_right,208,153,0.8443900346755981,0.09297914803028107,0.7514109015464783,True
1,10,cross_same_variable,right_to_left,208,153,0.8443900346755981,0.08623605966567993,0.7581539750099182,True
1,10,cross_same_variable,left_to_right,62,26,0.4141780734062195,0.07652369141578674,0.33765438199043274,True
1,10,cross_same_variable,right_to_left,62,26,0.4141780734062195,0.20677940547466278,0.2073986679315567,True
1,10,cross_same_variable,left_to_right,26,62,0.5854359865188599,0.20677940547466278,0.3786565661430359,True
1,10,cross_same_variable,right_to_left,26,96,0.5854359865188599,0.18720071017742157,0.3982352614402771,True
1,10,cross_same_variable,left_to_right,96,26,0.7229499220848083,0.18720071017742157,0.5357491970062256,True
1,10,cross_same_variable,right_to_left,96,26,0.7229499220848083,0.16205842792987823,0.5608915090560913,True
1,10,cross_same_variable,left_to_right,153,70,0.47435879707336426,0.1312185525894165,0.34314024448394775,True
1,10,cross_same_variable,right_to_left,153,70,0.47435879707336426,0.10119225084781647,0.373166561126709,True
1,10,cross_same_variable,left_to_right,31,70,0.42701825499534607,0.1550450474023819,0.271973192691803,True
1,10,cross_same_variable,right_to_left,31,70,0.42701825499534607,0.08831916004419327,0.3386991024017334,True
1,10,cross_same_same,left_to_right,59,70,0.3231571316719055,0.055249426513910294,0.2679077088832855,True
1,10,cross_same_same,right_to_left,59,70,0.3231571316719055,0.0809563547372818,0.24220077693462372,True
1,10,cross_same_same,left_to_right,70,31,0.6045040488243103,0.1017792746424675,0.5027247667312622,True
1,10,cross_same_same,right_to_left,70,31,0.6045040488243103,0.20805010199546814,0.39645394682884216,True
1,10,cross_same_same,left_to_right,208,153,0.7968062162399292,0.14850419759750366,0.6483020186424255,True
1,10,cross_same_same,right_to_left,208,153,0.7968062162399292,0.13635748624801636,0.6604487299919128,True
1,10,cross_same_same,left_to_right,62,153,0.35188204050064087,0.09629606455564499,0.2555859684944153,True
1,10,cross_same_same,right_to_left,62,26,0.35188204050064087,0.1529695987701416,0.19891244173049927,True
1,10,cross_same_same,left_to_right,26,62,0.6437427997589111,0.1529695987701416,0.49077320098876953,True
1,10,cross_same_same,right_to_left,26,96,0.6437427997589111,0.14741504192352295,0.4963277578353882,True
1,10,cross_same_same,left_to_right,96,26,0.7623321413993835,0.14741504192352295,0.6149170994758606,True
1,10,cross_same_same,right_to_left,96,26,0.7623321413993835,0.08780114352703094,0.6745309829711914,True
1,10,cross_same_same,left_to_right,153,70,0.410114049911499,0.1730635166168213,0.23705053329467773,True
1,10,cross_same_same,right_to_left,153,208,0.410114049911499,0.14850419759750366,0.26160985231399536,True
1,10,cross_same_same,left_to_right,31,70,0.4655633866786957,0.20805010199546814,0.25751328468322754,True
1,10,cross_same_same,right_to_left,31,70,0.4655633866786957,0.1017792746424675,0.3637841045856476,True
1,11,cross_variable_variable,left_to_right,2,49,0.5773137807846069,0.1788027286529541,0.39851105213165283,True
1,11,cross_variable_variable,right_to_left,2,49,0.5773137807846069,0.1967884600162506,0.3805253207683563,True
1,11,cross_variable_variable,left_to_right,49,103,0.5328205227851868,0.2383570671081543,0.29446345567703247,True
1,11,cross_variable_variable,right_to_left,49,2,0.5328205227851868,0.1788027286529541,0.35401779413223267,True
1,11,cross_variable_variable,left_to_right,98,49,0.7244763374328613,0.17618490755558014,0.5482914447784424,True
1,11,cross_variable_variable,right_to_left,98,159,0.7244763374328613,0.17600920796394348,0.5484671592712402,True
1,11,cross_variable_variable,left_to_right,235,49,0.6143853664398193,0.02402658574283123,0.5903587937355042,True
1,11,cross_variable_variable,right_to_left,235,49,0.6143853664398193,0.10697860270738602,0.5074067711830139,True
1,11,cross_variable_variable,left_to_right,162,103,0.30440977215766907,0.12235693633556366,0.1820528358221054,True
1,11,cross_variable_variable,right_to_left,162,103,0.30440977215766907,0.18497981131076813,0.11942996084690094,True
1,11,cross_variable_variable,left_to_right,159,98,0.6939713358879089,0.17600920796394348,0.5179620981216431,True
1,11,cross_variable_variable,right_to_left,159,98,0.6939713358879089,0.10051392018795013,0.5934574007987976,True
1,11,cross_variable_variable,left_to_right,103,162,0.3482731580734253,0.18497981131076813,0.16329334676265717,True
1,11,cross_variable_variable,right_to_left,103,40,0.3482731580734253,0.25921863317489624,0.08905452489852905,True
1,11,cross_variable_variable,left_to_right,40,103,0.45416098833084106,0.25921863317489624,0.19494235515594482,True
1,11,cross_variable_variable,right_to_left,40,103,0.45416098833084106,0.11522501707077026,0.3389359712600708,True
1,11,cross_variable_same,left_to_right,2,98,0.5031121373176575,0.14902694523334503,0.35408520698547363,True
1,11,cross_variable_same,right_to_left,2,49,0.5031121373176575,0.09744611382484436,0.4056660234928131,True
1,11,cross_variable_same,left_to_right,49,2,0.5099990367889404,0.09744611382484436,0.41255292296409607,True
1,11,cross_variable_same,right_to_left,49,40,0.5099990367889404,0.12237241864204407,0.38762661814689636,True
1,11,cross_variable_same,left_to_right,98,159,0.5929512977600098,0.16712208092212677,0.4258292317390442,True
1,11,cross_variable_same,right_to_left,98,159,0.5929512977600098,0.17494377493858337,0.4180075228214264,True
1,11,cross_variable_same,left_to_right,235,98,0.5226337313652039,0.044667527079582214,0.47796618938446045,True
1,11,cross_variable_same,right_to_left,235,49,0.5226337313652039,-0.0002092607319355011,0.5228430032730103,True
1,11,cross_variable_same,left_to_right,162,40,0.29111844301223755,0.08229026198387146,0.2088281810283661,True
1,11,cross_variable_same,right_to_left,162,103,0.29111844301223755,0.1661144644021988,0.12500397861003876,True
1,11,cross_variable_same,left_to_right,159,98,0.657178521156311,0.17494377493858337,0.48223474621772766,True
1,11,cross_variable_same,right_to_left,159,98,0.657178521156311,0.16712208092212677,0.49005645513534546,True
1,11,cross_variable_same,left_to_right,103,162,0.47702842950820923,0.1661144644021988,0.31091398000717163,True
1,11,cross_variable_same,right_to_left,103,40,0.47702842950820923,0.09774042665958405,0.3792880177497864,True
1,11,cross_variable_same,left_to_right,40,49,0.40043705701828003,0.12237241864204407,0.27806463837623596,True
1,11,cross_variable_same,right_to_left,40,103,0.40043705701828003,0.16521985828876495,0.23521719872951508,True
1,11,cross_same_variable,left_to_right,2,49,0.5412917137145996,0.21537327766418457,0.32591843605041504,True
1,11,cross_same_variable,right_to_left,2,98,0.5412917137145996,0.21886926889419556,0.32242244482040405,True
1,11,cross_same_variable,left_to_right,49,2,0.5657928586006165,0.18226274847984314,0.3835301101207733,True
1,11,cross_same_variable,right_to_left,49,2,0.5657928586006165,0.21537327766418457,0.3504195809364319,True
1,11,cross_same_variable,left_to_right,98,2,0.675599217414856,0.21886926889419556,0.4567299485206604,True
1,11,cross_same_variable,right_to_left,98,159,0.675599217414856,0.2107314169406891,0.46486780047416687,True
1,11,cross_same_variable,left_to_right,235,103,0.6112933158874512,0.07616627216339111,0.5351270437240601,True
1,11,cross_same_variable,right_to_left,235,49,0.6112933158874512,0.06582176685333252,0.5454715490341187,True
1,11,cross_same_variable,left_to_right,162,103,0.4172574579715729,0.1484134942293167,0.26884394884109497,True
1,11,cross_same_variable,right_to_left,162,40,0.4172574579715729,0.22408144176006317,0.1931760162115097,True
1,11,cross_same_variable,left_to_right,159,98,0.7240567803382874,0.2107314169406891,0.5133253335952759,True
1,11,cross_same_variable,right_to_left,159,98,0.7240567803382874,0.07372831553220749,0.6503284573554993,True
1,11,cross_same_variable,left_to_right,103,162,0.49804288148880005,0.21352289617061615,0.2845199704170227,True
1,11,cross_same_variable,right_to_left,103,40,0.49804288148880005,0.22645868360996246,0.2715842127799988,True
1,11,cross_same_variable,left_to_right,40,103,0.4339013397693634,0.22645868360996246,0.20744265615940094,True
1,11,cross_same_variable,right_to_left,40,103,0.4339013397693634,0.197846457362175,0.23605488240718842,True
1,11,cross_same_same,left_to_right,2,98,0.5166194438934326,0.1480308324098587,0.3685886263847351,True
1,11,cross_same_same,right_to_left,2,98,0.5166194438934326,0.10724978148937225,0.40936964750289917,True
1,11,cross_same_same,left_to_right,49,98,0.5512308478355408,0.048871833831071854,0.5023590326309204,True
1,11,cross_same_same,right_to_left,49,40,0.5512308478355408,0.11203506588935852,0.43919578194618225,True
1,11,cross_same_same,left_to_right,98,2,0.6090897917747498,0.10724978148937225,0.5018399953842163,True
1,11,cross_same_same,right_to_left,98,2,0.6090897917747498,0.1480308324098587,0.46105897426605225,True
1,11,cross_same_same,left_to_right,235,40,0.6101974248886108,0.11240008473396301,0.4977973401546478,True
1,11,cross_same_same,right_to_left,235,98,0.6101974248886108,0.010237514972686768,0.5999599099159241,True
1,11,cross_same_same,left_to_right,162,103,0.3575986623764038,0.12537813186645508,0.23222053050994873,True
1,11,cross_same_same,right_to_left,162,40,0.3575986623764038,0.16153284907341003,0.19606581330299377,True
1,11,cross_same_same,left_to_right,159,98,0.7430212497711182,0.14072343707084656,0.6022977828979492,True
1,11,cross_same_same,right_to_left,159,98,0.7430212497711182,0.08060634136199951,0.6624149084091187,True
1,11,cross_same_same,left_to_right,103,40,0.45168691873550415,0.23291073739528656,0.2187761813402176,True
1,11,cross_same_same,right_to_left,103,40,0.45168691873550415,0.1328352987766266,0.31885161995887756,True
1,11,cross_same_same,left_to_right,40,162,0.3727436065673828,0.16153284907341003,0.21121075749397278,True
1,11,cross_same_same,right_to_left,40,103,0.3727436065673828,0.23291073739528656,0.13983286917209625,True
1,12,cross_variable_variable,left_to_right,30,199,0.7899433970451355,0.12350817024707794,0.6664352416992188,True
1,12,cross_variable_variable,right_to_left,30,76,0.7899433970451355,0.2030152678489685,0.586928129196167,True
1,12,cross_variable_variable,left_to_right,183,101,0.3936470150947571,0.0823202133178711,0.311326801776886,True
1,12,cross_variable_variable,right_to_left,183,199,0.3936470150947571,0.0668170154094696,0.3268299996852875,True
1,12,cross_variable_variable,left_to_right,76,30,0.9860154986381531,0.2030152678489685,0.7830002307891846,True
1,12,cross_variable_variable,right_to_left,76,124,0.9860154986381531,0.11695010960102081,0.8690654039382935,True
1,12,cross_variable_variable,left_to_right,199,30,0.49819427728652954,0.12716040015220642,0.3710338771343231,True
1,12,cross_variable_variable,right_to_left,199,101,0.49819427728652954,0.19776812195777893,0.3004261553287506,True
1,12,cross_variable_variable,left_to_right,124,30,0.5610990524291992,0.1825479120016098,0.3785511255264282,True
1,12,cross_variable_variable,right_to_left,124,101,0.5610990524291992,0.24831581115722656,0.31278324127197266,True
1,12,cross_variable_variable,left_to_right,274,261,0.48895972967147827,0.115584596991539,0.3733751177787781,True
1,12,cross_variable_variable,right_to_left,274,183,0.48895972967147827,0.06306183338165283,0.42589789628982544,True
1,12,cross_variable_variable,left_to_right,261,124,0.6731051802635193,0.061281684786081314,0.6118234992027283,True
1,12,cross_variable_variable,right_to_left,261,274,0.6731051802635193,0.115584596991539,0.5575205683708191,True
1,12,cross_variable_variable,left_to_right,101,124,0.4312722086906433,0.24831581115722656,0.18295639753341675,True
1,12,cross_variable_variable,right_to_left,101,199,0.4312722086906433,0.12296667695045471,0.3083055317401886,True
1,12,cross_variable_same,left_to_right,30,124,0.6462277770042419,0.0976904034614563,0.5485373735427856,True
1,12,cross_variable_same,right_to_left,30,124,0.6462277770042419,0.11774720996618271,0.528480589389801,True
1,12,cross_variable_same,left_to_right,183,101,0.4543737471103668,0.10065454244613647,0.35371920466423035,True
1,12,cross_variable_same,right_to_left,183,101,0.4543737471103668,0.09490872174501419,0.3594650328159332,True
1,12,cross_variable_same,left_to_right,76,124,0.9635096192359924,0.11703366786241531,0.8464759588241577,True
1,12,cross_variable_same,right_to_left,76,124,0.9635096192359924,0.11604074388742447,0.8474688529968262,True
1,12,cross_variable_same,left_to_right,199,101,0.4841122627258301,0.1058688759803772,0.3782433867454529,True
1,12,cross_variable_same,right_to_left,199,101,0.4841122627258301,0.18744947016239166,0.2966628074645996,True
1,12,cross_variable_same,left_to_right,124,30,0.6415295600891113,0.11774720996618271,0.5237823724746704,True
1,12,cross_variable_same,right_to_left,124,101,0.6415295600891113,0.1973302960395813,0.44419926404953003,True
1,12,cross_variable_same,left_to_right,274,261,0.39665544033050537,0.10878235846757889,0.2878730893135071,True
1,12,cross_variable_same,right_to_left,274,261,0.39665544033050537,0.21993091702461243,0.17672452330589294,True
1,12,cross_variable_same,left_to_right,261,274,0.5628747940063477,0.21993091702461243,0.34294387698173523,True
1,12,cross_variable_same,right_to_left,261,274,0.5628747940063477,0.10878235846757889,0.45409244298934937,True
1,12,cross_variable_same,left_to_right,101,124,0.26930099725723267,0.1973302960395813,0.07197070121765137,True
1,12,cross_variable_same,right_to_left,101,261,0.26930099725723267,0.12963438034057617,0.1396666169166565,True
1,12,cross_same_variable,left_to_right,30,199,0.7257903218269348,0.18144473433494568,0.5443456172943115,True
1,12,cross_same_variable,right_to_left,30,124,0.7257903218269348,0.22822129726409912,0.4975690245628357,True
1,12,cross_same_variable,left_to_right,183,101,0.562433123588562,0.14786118268966675,0.41457194089889526,True
1,12,cross_same_variable,right_to_left,183,101,0.562433123588562,0.2128109186887741,0.3496221899986267,True
1,12,cross_same_variable,left_to_right,76,30,0.9337406754493713,0.21827691793441772,0.7154637575149536,True
1,12,cross_same_variable,right_to_left,76,30,0.9337406754493713,0.12427423149347305,0.8094664216041565,True
1,12,cross_same_variable,left_to_right,199,30,0.5193313956260681,0.14261658489704132,0.376714825630188,True
1,12,cross_same_variable,right_to_left,199,30,0.5193313956260681,0.18144473433494568,0.33788666129112244,True
1,12,cross_same_variable,left_to_right,124,30,0.5612174868583679,0.22822129726409912,0.3329961895942688,True
1,12,cross_same_variable,right_to_left,124,76,0.5612174868583679,0.15996645390987396,0.40125101804733276,True
1,12,cross_same_variable,left_to_right,274,261,0.4915604591369629,0.06429391354322433,0.42726653814315796,True
1,12,cross_same_variable,right_to_left,274,183,0.4915604591369629,0.09043584018945694,0.40112462639808655,True
1,12,cross_same_variable,left_to_right,261,124,0.7001859545707703,0.021925965324044228,0.6782599687576294,True
1,12,cross_same_variable,right_to_left,261,76,0.7001859545707703,0.09353682398796082,0.6066491603851318,True
1,12,cross_same_variable,left_to_right,101,183,0.432334840297699,0.2128109186887741,0.21952392160892487,True
1,12,cross_same_variable,right_to_left,101,124,0.432334840297699,0.1772095113992691,0.25512534379959106,True
1,12,cross_same_same,left_to_right,30,76,0.6087509393692017,0.13011139631271362,0.47863954305648804,True
1,12,cross_same_same,right_to_left,30,124,0.6087509393692017,0.14792537689208984,0.4608255624771118,True
1,12,cross_same_same,left_to_right,183,199,0.40025120973587036,0.1697184145450592,0.23053279519081116,True
1,12,cross_same_same,right_to_left,183,101,0.40025120973587036,0.15057457983493805,0.2496766299009323,True
1,12,cross_same_same,left_to_right,76,124,0.9048261642456055,0.1255115270614624,0.7793146371841431,True
1,12,cross_same_same,right_to_left,76,30,0.9048261642456055,0.13011139631271362,0.7747147679328918,True
1,12,cross_same_same,left_to_right,199,101,0.45545196533203125,0.10270947962999344,0.3527424931526184,True
1,12,cross_same_same,right_to_left,199,183,0.45545196533203125,0.1697184145450592,0.28573355078697205,True
1,12,cross_same_same,left_to_right,124,30,0.6272972226142883,0.14792537689208984,0.4793718457221985,True
1,12,cross_same_same,right_to_left,124,76,0.6272972226142883,0.1255115270614624,0.5017856955528259,True
1,12,cross_same_same,left_to_right,274,261,0.3938640356063843,0.10914579033851624,0.28471824526786804,True
1,12,cross_same_same,right_to_left,274,261,0.3938640356063843,0.24708674848079681,0.14677728712558746,True
1,12,cross_same_same,left_to_right,261,274,0.6336367130279541,0.24708674848079681,0.3865499496459961,True
1,12,cross_same_same,right_to_left,261,274,0.6336367130279541,0.10914579033851624,0.5244909524917603,True
1,12,cross_same_same,left_to_right,101,183,0.44771808385849,0.15057457983493805,0.29714351892471313,True
1,12,cross_same_same,right_to_left,101,261,0.44771808385849,0.13613586127758026,0.31158220767974854,True
1,13,cross_variable_variable,left_to_right,122,55,0.5732390880584717,0.27014055848121643,0.30309852957725525,True
1,13,cross_variable_variable,right_to_left,122,55,0.5732390880584717,0.2589815855026245,0.31425750255584717,True
1,13,cross_variable_variable,left_to_right,55,122,0.7057605981826782,0.2589815855026245,0.4467790126800537,True
1,13,cross_variable_variable,right_to_left,55,122,0.7057605981826782,0.27014055848121643,0.4356200397014618,True
1,13,cross_variable_variable,left_to_right,234,7,0.5878716111183167,0.188407301902771,0.39946430921554565,True
1,13,cross_variable_variable,right_to_left,234,169,0.5878716111183167,0.15934151411056519,0.42853009700775146,True
1,13,cross_variable_variable,left_to_right,213,71,0.5022350549697876,0.12061410397291183,0.38162094354629517,True
1,13,cross_variable_variable,right_to_left,213,71,0.5022350549697876,0.19246357679367065,0.30977147817611694,True
1,13,cross_variable_variable,left_to_right,7,169,0.6062331199645996,0.2405983805656433,0.3656347393989563,True
1,13,cross_variable_variable,right_to_left,7,234,0.6062331199645996,0.188407301902771,0.4178258180618286,True
1,13,cross_variable_variable,left_to_right,71,213,0.5128605365753174,0.19246357679367065,0.32039695978164673,True
1,13,cross_variable_variable,right_to_left,71,234,0.5128605365753174,0.12617239356040955,0.38668814301490784,True
