trial,fixed_points,raw_direction_resultant_length,raw_uncentered_top1_energy_fraction,raw_uncentered_top5_cumulative_energy,raw_uncentered_rank_for_90_percent_energy,raw_uncentered_participation_ratio,raw_centered_top1_energy_fraction,raw_centered_top5_cumulative_energy,raw_centered_rank_for_90_percent_energy,raw_centered_participation_ratio,projected_direction_resultant_length,projected_uncentered_top1_energy_fraction,projected_uncentered_top5_cumulative_energy,projected_uncentered_rank_for_90_percent_energy,projected_uncentered_participation_ratio,projected_centered_top1_energy_fraction,projected_centered_top5_cumulative_energy,projected_centered_rank_for_90_percent_energy,projected_centered_participation_ratio
68,0,0.4567669661799433,0.26322567437545985,0.5872898485864567,27,9.375125365225331,0.20087976389577258,0.51584539175665,32,13.367237104815285,0.09025975222082278,0.3577752339250386,0.793589125782834,11,5.2341925934085,0.3592471768998252,0.797408746746322,11,5.191112726399257
69,0,0.4579318186889959,0.25558107310896744,0.5851293282513254,27,9.62287048227472,0.206359092537725,0.5164144861392509,32,13.252538109129958,0.09023034933309439,0.3265599047523219,0.7805964619160537,11,5.753054671034021,0.32811622000771096,0.7838054772335585,11,5.70430442604762
70,0,0.4520392463180904,0.26416707148380536,0.5908334325461237,27,9.222143806787635,0.22442410960831918,0.5248527646643893,32,12.289605458317316,0.08506784888911599,0.3572927350322391,0.7995307417172097,11,5.026358300169011,0.3589380221336606,0.802649195337322,11,4.984849909281635
71,0,0.45867528826288323,0.2690027355881059,0.5751166843201547,28,9.440192190348311,0.1789673725149486,0.5045755641048845,33,14.560953156400585,0.09465363975379278,0.33645054334417274,0.7748587348222447,12,5.688055574549911,0.3380271852133102,0.7783999110633051,12,5.638617181130737
72,0,0.455646655903479,0.2640786910411158,0.5835024204914658,27,9.399741977716506,0.20829986993929434,0.5207931369752276,32,12.976694368418693,0.0894253970851462,0.33942339760159773,0.7952405644291793,11,5.3335800644450915,0.34091726988587934,0.799106371482745,11,5.286342283485455
73,0,0.450195164801113,0.27071178915834904,0.5889802107830616,27,9.060340306845115,0.22504552678659878,0.5263476487637466,32,12.153025137157679,0.09260891469125637,0.32132060036696686,0.7881097447123308,11,5.592701008214089,0.3231316002902041,0.7919753400526783,11,5.541213793664793
74,0,0.45852676955346766,0.25884018532057973,0.5722896118528505,27,9.772848733561897,0.1924955185445314,0.4994239585521939,32,14.06996903090042,0.0920060768544557,0.3061860956611605,0.7824007729003106,11,5.7728156683378895,0.3073009080228684,0.7857412253766716,11,5.726105554587343
75,0,0.4566787903739329,0.2708739843182775,0.5844214161019349,27,9.037590674225164,0.22360776287285417,0.5192263369284431,32,12.308575002328697,0.0839182677192176,0.34238034752613,0.7892063755817968,11,5.246616595457526,0.3441598298485012,0.792721188428667,11,5.20049229994635
76,0,0.45493419610376074,0.25924572714512933,0.5823965831923708,27,9.562503618275942,0.20322081727696262,0.5081562601699956,32,13.465061485099291,0.09149689121334702,0.3138827064044454,0.7824035454862819,11,5.688305076334022,0.3153169920442842,0.7861334045811585,11,5.638062023403479
77,0,0.4582434564133633,0.26737732570461514,0.5849762597518301,27,9.318302357932412,0.20793085446917284,0.5173045539450609,32,12.998003889926283,0.09314633800666304,0.32905120671778065,0.7800851195634928,11,5.672466414505655,0.3308223878784642,0.7833267868160314,11,5.6218552236843085
78,0,0.45834223733044166,0.25974178102992695,0.5724992549159353,27,9.716395801777834,0.19157908740638813,0.5054824758634131,32,14.074274420195191,0.09130707008656813,0.2908361089203397,0.784045895764367,11,5.862939079793911,0.2922829943780191,0.7871866721591567,11,5.813241468516034
79,0,0.461220903023816,0.270324393770231,0.5726409475627202,28,9.370465724601575,0.1965647009105309,0.49575925463595394,33,14.004182626993884,0.0908373249826965,0.3135860260035608,0.7739184050935706,11,5.817337679293233,0.3153558988203834,0.7777614589221257,11,5.763359676797548
80,0,0.45333074169007564,0.2651081379244256,0.5733535706709075,27,9.521498357854243,0.19842974391825713,0.5068105887181568,32,13.658496194420927,0.0846363577310468,0.3209460440617715,0.7913627729902947,11,5.531721956553554,0.32222554917808005,0.7945579022042283,11,5.4852981175302356
81,0,0.4582758056071234,0.26719621085059175,0.5846764858658801,26,9.246359491548693,0.22195988396337354,0.5218978553378394,31,12.34064227643566,0.09730071625397736,0.32213657619542846,0.7891063056972658,11,5.539404038366928,0.32352224016272685,0.7927331966862999,11,5.492805270949044
82,0,0.4525799011525769,0.2521950428405264,0.589657639307084,26,9.57679441877957,0.20136365598954115,0.5240271515579996,31,13.061258682267908,0.09012246867015734,0.3492226940366407,0.7957560399888598,11,5.376712098776885,0.3508141202279216,0.7992501922282629,11,5.3315528024181305
83,0,0.4543117776513165,0.27528550012786657,0.5740589816501852,27,9.17620478112165,0.21881331419033223,0.5033595464519034,32,12.859665358432451,0.09221365774854526,0.30316958618972756,0.7872964659813265,11,5.636093770237248,0.30485759545181146,0.7906689781202958,11,5.586536200526029
84,0,0.45891146910585173,0.2599191546806591,0.5695677116721627,28,9.775742471712793,0.179684406482596,0.5020416295398578,33,14.66291441243493,0.08861050171502774,0.3302583694576894,0.8050164907163382,11,5.270699718547894,0.33134707632812666,0.8080106483980712,10,5.230257334133466
85,0,0.4630666508673423,0.2717346781749337,0.5885492308378467,27,9.184442958467036,0.20370795410418524,0.519882796759737,32,13.201154064673572,0.09309133645917518,0.32465229636784215,0.7867365862378136,11,5.532239037411503,0.3261670706559303,0.7899573538417561,11,5.482192379183553
86,0,0.45794761950400775,0.25827942253459996,0.5807848179445354,27,9.555003871482105,0.20558224855323737,0.5101310537746224,32,13.190152123958383,0.0943903627423199,0.3060681822934015,0.7817216277011221,11,5.939410352048707,0.3074539253427848,0.7852579059885186,11,5.887700444745264
87,0,0.45509773321355196,0.2668253971989574,0.5774253163150888,27,9.28871637023133,0.2128558699843676,0.5104136204359473,32,12.99110991435893,0.08678364439620898,0.31283021056398697,0.7987254780818002,11,5.601143667847562,0.3143837368175287,0.8025179916627595,11,5.550831903508245
88,0,0.4544004645427761,0.2578659207166899,0.5888684617232517,26,9.48655788798446,0.20932086017521795,0.5194531090395342,31,12.855752245197944,0.09179920291807324,0.32490245699280307,0.7921494857345531,11,5.5908477225772675,0.32631835063291753,0.7958177718412035,11,5.543700079478577
89,0,0.4521949589292834,0.2794906735738288,0.5913808867968995,26,8.711352708463352,0.23751370809670547,0.5320354767758559,31,11.572006589172275,0.09676205453408207,0.32366341379309777,0.7943487630217175,11,5.5395536465596615,0.3252931956697752,0.797877988151449,11,5.492235631546892
90,0,0.46157307022804794,0.2528152848692019,0.5772566859584733,27,9.706441799438874,0.20735071808986494,0.5104857618436461,32,13.21264621749016,0.09348373914526763,0.32822802319288696,0.7794933026945274,11,5.52477938098249,0.3297260539258041,0.7831796688676712,11,5.4751369613773875
91,0,0.4622814398650985,0.26242463119180093,0.5854321060223439,27,9.43190052412843,0.20404631627535977,0.5064412935681329,32,13.281549761266819,0.10106799424850726,0.32532156986462074,0.7737441154077129,11,5.86236900092106,0.3268899420067755,0.7769698801020062,11,5.812088891720244
92,0,0.45946287257999546,0.2683896939049022,0.5860350186403891,27,9.105096855061644,0.22392995715711295,0.5199993276910541,32,12.398014792398085,0.08852353893577818,0.3174322293224273,0.7892454780188196,11,5.6744077506929225,0.31916718726989596,0.7928545559743504,11,5.624096382857343
93,0,0.45283748860792467,0.2663702615472267,0.5846339647747416,27,9.139637391848854,0.2184088749356375,0.517290627221834,31,12.467938434203692,0.0858722471355248,0.34401492827320634,0.7853800830021175,11,5.4548925542618,0.34597245586567477,0.7890181525326928,11,5.404813372240463
94,0,0.45459595378192874,0.2662840733691004,0.5904154549259788,27,9.205442134655797,0.21804368735267696,0.5273499688026377,32,12.397082407414228,0.08388853022309896,0.32689445065424755,0.7956368596658296,10,5.552618669225454,0.3284082481604124,0.7992793889441574,10,5.5071121985748865
95,0,0.455016192988658,0.2699307448901578,0.5829464858545137,27,9.149028612729275,0.22200202633277086,0.5179386338457541,31,12.399852912297545,0.0946266332604955,0.30621908267316145,0.7873448319115219,11,5.850561082354131,0.30774101107473323,0.7905401008093171,11,5.800741868985328
96,0,0.4533400342772659,0.26035915422895367,0.5899476956407055,26,9.345042476208299,0.2183085187796573,0.5249104314027762,31,12.428585274559955,0.09058331539999069,0.3141060154791341,0.7877808113467483,11,5.768088956291164,0.31585481996773007,0.7916895615607078,11,5.714834531868232
97,0,0.461125404425509,0.26252913542108147,0.580023656772234,28,9.504424761390654,0.19077066577349597,0.5159974266388668,32,13.830162532404433,0.09030182015385577,0.31785648906810415,0.7969328934159364,11,5.597227370891753,0.31929100746867467,0.8007871152263148,11,5.546714144918082
98,0,0.4494066417609609,0.2646076827529403,0.587989756437247,26,9.259957608499267,0.22530021592221605,0.5238281687242835,31,12.107030676104879,0.09656908420896802,0.2971147000605379,0.7915790640626843,11,5.898171288687939,0.29880776789375896,0.7949549999116503,11,5.845779765414121
99,0,0.4588758889778688,0.2678739025766573,0.5799119547627588,27,9.421920417371265,0.19757960802881985,0.5076420881048077,32,13.734894306324769,0.09388333347868656,0.2875280930487979,0.7717981415924532,11,5.972978043304308,0.2884756112335545,0.7750622882542978,11,5.922453622529702
100,0,0.45448435797237025,0.27046754590471483,0.5774425789992128,27,9.20107754538115,0.21819857961671912,0.5061538133256347,32,12.816568101225796,0.08892585416749245,0.2874266666056659,0.7781007396427142,11,5.853487303313629,0.28875215160445483,0.7813232744735241,11,5.8022109092016905
101,0,0.4573190721631515,0.27026256504452606,0.5808194541612596,27,9.24183666792215,0.21644837837664466,0.5075291214164818,32,12.9092034751307,0.08518448283478182,0.3131743650128858,0.7815765780281463,11,5.831458624207073,0.31468128424125635,0.7848924405309765,11,5.779651867602083
